name,braid
12a_972,"[-1,2,3,3,2,-1,2,-3,-1,-1,-1,2,-1]"
12a_973,"[1,-2,3,1,2,2,3,-4,3,-2,3,2,4,4,4,4]"
12a_974,"[1,1,2,-1,2,3,-2,4,3,3,4,-5,4,-3,4,5,5]"
12a_975,"[-1,2,-3,4,-5,-1,-2,3,-2,3,3,-4,3,-4,-5]"
12a_976,"[-1,2,-3,-4,-1,-2,-2,3,-4,3,-5,-2,3,4,-5]"
12a_977,"[-1,2,2,-3,2,-1,2,3,3,3,3,2,2]"
12a_978,"[-1,2,3,3,-4,3,3,-2,3,1,-4,3,1,2]"
12a_979,"[1,-2,-3,1,-3,1,-2,-2,1,-2,3,-2,1]"
12a_980,"[1,-2,-3,-3,-2,-2,1,-2,3,-2,1,-2,-2]"
12a_981,"[1,-2,-2,1,1,-2,1,1,-2,-2,-2,-2]"
12a_982,"[-1,2,-1,-2,-2,3,3,-2,3,3,-2,-2,3]"
12a_983,"[-1,2,3,3,-4,2,1,1,-2,3,3,-2,3,-4,3,2]"
12a_984,"[1,-2,-2,-2,1,-2,-2,1,-2,-2,-2,-2]"
12a_985,"[1,-2,-2,-2,-3,1,-3,-2,3,-2,1,-2,-2]"
12a_986,"[1,-2,1,1,-2,3,1,-2,1,-2,-3,-3,-2]"
12a_987,"[1,-2,-2,-3,1,-3,-2,1,-2,-2,3,-2,-2]"
12a_988,"[-1,2,-1,-2,3,-2,-2,-2,-2,3,-2,-2,3]"
12a_989,"[-1,2,3,-1,2,-3,4,-3,-2,-4,-2,-2,3,-4,3,-2]"
12a_990,"[-1,2,3,-4,-1,2,-4,2,2,3,-2,-4,3,-4]"
12a_991,"[1,-2,-3,1,-2,-2,-2,-3,4,-3,-3,2,-3,4]"
12a_992,"[1,-2,-3,1,2,-3,2,-3,-3,-4,2,2,3,-4]"
12a_993,"[1,-2,1,2,-3,2,-3,2,2,-3,2,-3,-3]"
12a_994,"[-1,2,3,3,2,-1,2,-3,-1,2,-1,2,2]"
12a_995,"[1,-2,3,1,2,2,2,2,3,-4,3,-2,3,2,4,4]"
12a_996,"[1,1,2,-1,2,3,-2,-4,-3,2,5,4,3,3,4,4,5]"
12a_997,"[-1,2,3,3,2,-1,2,2,2,-3,-1,2,-1]"
12a_998,"[-1,2,3,3,2,-1,2,-3,2,2,-1,2,-1]"
12a_999,"[1,-2,-2,1,1,-2,-2,-2,1,1,-2,-2]"
12a_1000,"[-1,2,-1,-2,3,3,-2,-2,3,-2,-2,3,3]"
12a_1001,"[1,-2,1,2,3,4,4,3,-2,-2,3,-4,3,-2,-2,-3]"
12a_1002,"[1,-2,-2,-2,1,-2,1,1,-2,1,-2,-2]"
12a_1003,"[1,-2,-2,1,-2,3,-2,-2,1,-2,-2,-3,-3]"
12a_1004,"[1,-2,3,1,3,4,2,4,2,4,3,-2,3,2,-4,3]"
12a_1005,"[1,-2,-3,1,-3,-2,1,-2,-2,3,1,-2,1]"
12a_1006,"[-1,2,-1,-2,3,-2,3,3,-2,3,-2,-2,3]"
12a_1007,"[-1,2,3,-1,3,-1,-1,-1,2,-3,2,-1,2]"
12a_1008,"[-1,2,-3,2,-3,2,-3,1,-3,-4,3,1,2,-4]"
12a_1009,"[-1,2,3,-1,3,2,-3,2,-1,2,2,2,2]"
12a_1010,"[1,-2,1,2,-3,-2,3,-2,3,-2,3,3,3,4,-3,4]"
12a_1011,"[1,-2,1,1,1,-2,1,-2,-2,-2,-2,1]"
12a_1012,"[1,1,1,-2,-3,1,-3,1,-2,3,-2,1,-2]"
12a_1013,"[1,-2,-2,-2,1,-2,1,1,1,1,-2,1]"
12a_1014,"[-1,-1,-1,2,3,-1,3,2,-3,2,-1,2,2]"
12a_1015,"[1,-2,-3,1,2,2,-3,-3,-3,-3,2,-3,2]"
12a_1016,"[1,-2,3,4,-2,-3,4,3,-2,3,-1,3,-1,-2]"
12a_1017,"[-1,2,-1,-2,3,-2,3,3,3,3,-2,3,3]"
12a_1018,"[-1,2,-1,-2,3,-2,3,4,4,3,-2,-4,3,3]"
12a_1019,"[-1,2,-3,4,-1,2,-3,-1,2,4,-3,4]"
12a_1020,"[1,-2,3,-4,1,3,-2,1,3,-2,-4,3]"
12a_1021,"[1,2,2,-3,4,2,-3,1,2,4,-3,4,-3,-2]"
12a_1022,"[1,2,-3,4,2,-3,4,-3,1,5,4,-2,-3,4,3,-5,4]"
12a_1023,"[-1,-1,-1,2,2,2,2,3,3,2,-1,2,-3]"
12a_1024,"[-1,2,3,-4,-2,-4,-4,3,-4,3,2,1,1,2]"
12a_1025,"[-1,-1,-1,-2,3,-2,3,1,-2,3,-2,-1,3]"
12a_1026,"[1,-2,-3,4,-3,4,2,-3,-1,4,-3,-1,-2,4]"
12a_1027,"[1,-2,-2,-2,-2,1,1,1,1,-2,-2,-2]"
12a_1028,"[1,1,1,-2,-2,-2,-3,1,-3,-2,3,-2,1]"
12a_1029,"[-1,2,-1,-2,3,3,3,3,-2,-2,-2,-2,3]"
12a_1030,"[1,-2,-3,4,4,4,4,-3,-2,3,4,-1,-1,-2]"
12a_1031,"[-1,-1,-1,2,3,-1,3,-1,-1,2,-3,2,-1]"
12a_1032,"[-1,2,-3,-4,3,-4,-3,2,-3,1,-3,1,-3,2]"
12a_1033,"[-1,2,-1,-2,3,4,-3,4,3,-2,-2,-2,-2,3]"
12a_1034,"[-1,2,-1,-2,3,-2,-3,4,5,5,4,-3,-2,4,-5]"
12a_1035,"[-1,2,-3,4,2,3,1,1,2,2,3,3,3,3,-2,4]"
12a_1036,"[-1,2,-3,2,2,1,1,1,1,1,2,-3,2]"
12a_1037,"[1,1,2,-1,2,2,3,-2,4,-3,2,4,3,3,5,-4,5]"
12a_1038,"[1,-2,1,2,2,3,-4,3,-2,3,3,-4,3,2]"
12a_1039,"[-1,-1,-1,2,-3,4,-1,2,-3,4,4,4]"
12a_1040,"[1,-2,-3,4,-5,1,2,-3,2,-5,-5,4,-5]"
12a_1041,"[-1,2,3,3,3,3,2,-1,2,-3,2,-1,2]"
12a_1042,"[-1,2,3,3,2,-1,-1,-1,2,-3,2,-1,2]"
12a_1043,"[-1,2,-3,2,-3,2,1,1,2,-3,-4,3,2,-4]"
12a_1044,"[-1,2,3,-4,3,-4,3,-2,3,1,-4,3,1,2]"
12a_1045,"[-1,2,3,-4,-1,2,-3,2,2,2,2,3,3,-4]"
12a_1046,"[-1,2,-3,4,5,-1,-2,-4,5,4,3,-2,3,3,4]"
12a_1047,"[1,-2,-2,-2,-2,1,1,-2,-2,1,1,-2]"
12a_1048,"[1,-2,-2,1,1,-2,-3,1,-3,-2,3,-2,1]"
12a_1049,"[-1,2,3,-1,3,-2,3,4,-2,-2,-2,-2,-3,4]"
12a_1050,"[1,-2,-3,4,-3,2,-3,2,4,3,1,-2,3,-2]"
12a_1051,"[1,-2,1,1,1,1,1,-2,-2,1,1,-2]"
12a_1052,"[1,-2,1,2,2,-3,-3,2,2,-3,2,-3,2]"
12a_1053,"[1,1,-2,-2,1,1,-2,3,-2,1,-2,-3,-3]"
12a_1054,"[-1,2,-1,-2,-3,-3,4,-3,2,-3,2,-3,2,3,4,-3]"
12a_1055,"[-1,-2,3,-2,3,3,4,-5,-3,-4,-2,-1,2,3,-4,5,4]"
12a_1056,"[-1,-1,2,2,-3,-1,2,-1,2,2,3,3,2]"
12a_1057,"[1,2,-3,2,3,-4,3,2,-4,-5,1,-4,-2,3,-4,5,-4]"
12a_1058,"[-1,-2,3,3,4,-5,-3,-4,-2,3,-2,-4,-1,5,4,2,3]"
12a_1059,"[-1,2,3,3,3,3,2,2,-1,2,-3,2,2]"
12a_1060,"[-1,-1,2,2,2,-3,-1,2,-1,2,2,3,3]"
12a_1061,"[-1,2,-1,-1,2,-3,2,-1,2,2,3,3,2]"
12a_1062,"[-1,2,3,-4,3,3,-2,3,-4,3,1,3,1,2]"
12a_1063,"[1,-2,3,-4,1,3,-4,3,3,2,-4,-4,-3,2]"
12a_1064,"[-1,2,3,-1,3,-1,2,-3,2,-1,2,2,2]"
12a_1065,"[1,-2,3,-2,3,-4,3,-2,4,1,-2,3,-2,4]"
12a_1066,"[1,-2,-3,1,2,2,-3,-3,2,2,2,-3,2]"
12a_1067,"[1,-2,3,3,-4,3,-2,4,1,-2,3,-2,4,3]"
12a_1068,"[1,-2,1,2,3,4,-3,4,3,-2,-2,3,3,-2,-2,-3]"
12a_1069,"[1,1,2,-1,2,2,-3,-2,1,4,-3,-2,4,3,-5,4,-5]"
12a_1070,"[-1,2,3,-4,-1,-2,3,-4,3,2,2,2,3,-4]"
12a_1071,"[-1,2,3,3,2,-1,2,-3,-1,2,2,2,-1]"
12a_1072,"[-1,-1,-1,-2,-2,3,-2,1,-2,3,-2,-1,3]"
12a_1073,"[-1,-2,3,3,-4,-2,1,1,2,-3,2,3,3,4,4,3]"
12a_1074,"[-1,2,3,-4,-1,3,-2,3,-4,3,2,2,2,3]"
12a_1075,"[-1,-2,-2,-3,4,3,-2,-2,3,1,3,1,2,-3,2,4]"
12a_1076,"[-1,2,3,-4,-1,-2,3,-4,-4,3,2,2,3,-4]"
12a_1077,"[1,-2,-3,4,-3,4,2,-3,-1,-3,4,-1,-3,-2]"
12a_1078,"[-1,2,3,3,2,-1,-1,2,-1,2,-3,2,-1]"
12a_1079,"[-1,2,3,3,2,-1,2,-1,2,2,-3,2,-1]"
12a_1080,"[-1,2,3,-1,3,-2,3,-4,3,3,2,2,3,-4]"
12a_1081,"[-1,2,3,-4,-1,2,-4,-3,2,3,-4,3,-4,3]"
12a_1082,"[-1,2,3,-1,3,3,2,2,2,-3,2,-4,3,-4]"
12a_1083,"[-1,2,3,-1,3,2,2,2,-1,-3,-1,2,-1]"
12a_1084,"[1,-2,-3,1,2,2,2,-3,2,-4,2,2,3,-4]"
12a_1085,"[1,1,2,-1,2,-3,2,2,-4,-4,-3,-2,5,-4,3,5,4]"
12a_1086,"[1,-2,1,2,-3,-4,2,-4,-3,-3,2,-3,4,-3]"
12a_1087,"[1,-2,-3,1,2,2,-3,-3,2,-3,2,-4,3,-4]"
12a_1088,"[1,-2,1,2,3,-4,-4,3,-2,-2,-3,-4,2,2,3,-4]"
12a_1089,"[-1,2,3,-1,3,3,2,-3,2,-4,2,2,3,-4]"
12a_1090,"[1,2,2,3,-4,-3,2,-3,2,-4,5,1,-2,4,-3,4,-5]"
12a_1091,"[-1,2,3,-1,3,2,-1,-1,2,2,-3,2,-1]"
12a_1092,"[1,-2,1,2,3,-4,3,-4,3,-2,-2,-3,2,-4,2,3]"
12a_1093,"[1,-2,-3,4,1,-2,4,3,-2,-3,4,4,-3,4]"
12a_1094,"[-1,2,3,-1,3,3,-2,3,-2,4,5,-3,-4,5,4]"
12a_1095,"[1,-2,3,-4,1,-4,3,-4,3,2,-3,2,-4,-4]"
12a_1096,"[1,-2,-3,1,-3,4,2,-3,4,-3,-2,-2,-3,4]"
12a_1097,"[1,1,2,-1,2,-3,-2,1,4,-3,4,3,2,2,3,4,5,-4,5]"
12a_1098,"[-1,2,3,-4,3,-2,3,-4,3,2,1,1,2,-3,2,3]"
12a_1099,"[1,-2,-2,-2,1,-2,3,-2,1,-2,-2,-3,-3]"
12a_1100,"[1,1,-2,1,1,-2,3,-2,1,-2,-3,-3,-2]"
12a_1101,"[1,-2,-2,1,-2,-2,3,-2,1,-2,-3,-3,-2]"
12a_1102,"[-1,2,-3,4,-3,2,-1,2,-3,2,4,-3]"
12a_1103,"[-1,2,-1,-2,-3,4,-2,-3,2,-3,4,-3,-3,-2,4,3]"
12a_1104,"[1,-2,3,-4,1,2,-3,-3,2,-3,-3,2,-3,-4]"
12a_1105,"[-1,2,-3,4,2,-1,2,-3,2,-3,4,-3]"
12a_1106,"[1,2,-3,4,-3,2,1,-3,4,-3,5,4,-2,-3,4,3,-5]"
12a_1107,"[1,-2,1,2,-3,-3,-3,2,-3,-3,2,-3,-3]"
12a_1108,"[1,-2,1,2,-3,-4,3,2,-4,-3,-3,2,-3,-3]"
12a_1109,"[-1,2,2,-1,2,2,3,-1,3,2,-1,2,-3]"
12a_1110,"[-1,2,3,-4,3,-4,-2,3,2,-4,1,1,2,-3,2,3]"
12a_1111,"[-1,2,3,-1,3,-1,2,-1,2,-3,-1,2,-1]"
12a_1112,"[-1,2,-3,4,2,3,1,3,1,3,3,2,-3,2,3,4]"
12a_1113,"[1,1,2,-1,-3,-2,-4,3,2,2,5,4,4,3,3,4,5]"
12a_1114,"[1,-2,-2,-2,-2,-2,1,-2,-2,1,-2,-2]"
12a_1115,"[-1,2,-1,-2,-2,-2,3,-2,-2,3,-2,-2,3]"
12a_1116,"[1,-2,-2,-3,1,-3,-2,-2,-2,3,1,-2,-2]"
12a_1117,"[1,-2,3,4,1,2,4,2,-3,4,5,2,-3,-4,5]"
12a_1118,"[-1,2,-3,-1,-3,4,-3,-3,4,-3,-2,3,-2,4]"
12a_1119,"[-1,2,3,-1,3,-1,-1,2,-3,2,-1,2,2]"
12a_1120,"[1,-2,-2,-2,-2,-2,1,-2,1,1,-2,1]"
12a_1121,"[-1,2,-1,-2,-2,-2,3,-2,3,3,-2,3,3]"
12a_1122,"[1,2,-1,2,-3,4,2,-3,1,-3,2,-3,4,-3]"
12a_1123,"[-1,2,-1,-2,-3,4,-2,4,3,2,-3,2,-3,4,-3,4]"
12a_1124,"[-1,2,3,-4,5,6,-1,-2,3,-4,-5,-2,-3,4,6,5]"
12a_1125,"[-1,2,2,2,2,1,1,2,-3,-4,2,3,-4,-3]"
12a_1126,"[-1,-2,3,4,5,5,4,-5,4,3,-4,-2,-1,2,3]"
12a_1127,"[-1,2,3,-4,5,6,-1,-2,3,-2,-5,6,-4,5]"
12a_1128,"[1,-2,-2,-2,-2,-2,-2,1,1,1,1,-2]"
12a_1129,"[1,1,1,-2,-3,1,-3,-2,3,-2,-2,-2,1]"
12a_1130,"[1,1,1,-2,-3,1,-3,-2,-2,-2,3,-2,1]"
12a_1131,"[-1,-1,-1,-1,-1,2,3,-1,3,2,-3,2,-1]"
12a_1132,"[1,-2,1,2,-3,2,-3,-3,-3,-4,-4,-3,2,4]"
12a_1133,"[1,-2,3,4,-3,4,3,-2,3,-1,-1,-2,-2,-2]"
12a_1134,"[1,-2,1,1,1,1,1,1,1,-2,-2,-2]"
12a_1135,"[-1,-1,-1,2,3,3,2,-3,2,2,2,-1,2]"
12a_1136,"[-1,-1,-1,2,3,3,2,2,2,-3,2,-1,2]"
12a_1137,"[-1,2,3,-4,2,-4,-4,3,-4,3,2,-3,1,-3,1,2]"
12a_1138,"[1,-2,-3,4,4,4,4,-3,2,-3,4,-1,-1,-2]"
12a_1139,"[-1,-2,-3,4,5,-3,5,4,-5,4,-3,-2,-1,2,3]"
12a_1140,"[-1,2,3,-4,-4,-4,3,-4,3,-2,3,1,1,2]"
12a_1141,"[1,-2,3,-4,1,2,-3,2,2,2,2,-3,-3,-4]"
12a_1142,"[1,-2,-3,4,2,3,-4,3,3,3,-2,3,-1,-4,-1,-2]"
12a_1143,"[1,-2,-3,4,5,1,-2,-4,5,4,3,-2,-3,-3,4]"
12a_1144,"[1,-2,1,2,-3,2,-3,-4,3,-4,5,-4,3,-4,-3,-5,2]"
12a_1145,"[1,-2,-3,1,-3,-3,2,2,2,2,2,-3,2]"
12a_1146,"[-1,2,-3,-4,2,-4,-4,3,-4,3,2,1,1,2]"
12a_1147,"[-1,-1,-1,2,2,2,3,-1,3,2,2,2,-3]"
12a_1148,"[1,-2,3,-4,1,3,3,3,-4,2,-4,-4,-3,2]"
12a_1149,"[1,-2,3,-4,-5,1,3,-5,2,-5,4,-5,4,-3,2]"
12a_1150,"[1,-2,-3,1,-3,-3,2,2,2,-3,2,-4,3,-4]"
12a_1151,"[1,-2,-3,1,-3,-3,-2,3,-2,4,5,-3,-4,5,4]"
12a_1152,"[-1,2,-3,4,2,-3,-1,2,-3,2,4,-3]"
12a_1153,"[-1,2,3,-1,-2,3,2,-4,2,2,2,2,3,-4]"
12a_1154,"[1,2,3,-4,-3,2,-3,2,-4,5,4,-3,4,-5,2,1,-2]"
12a_1155,"[-1,-2,3,3,-4,-2,3,1,1,-2,3,4,4,3,2,2]"
12a_1156,"[-1,2,3,-1,2,2,2,3,-4,3,-2,3,3,-4]"
12a_1157,"[-1,2,3,-1,3,3,3,3,3,3,-2,3,-2]"
12a_1158,"[-1,2,2,2,-3,-4,2,3,-4,-3,2,1,1,2]"
12a_1159,"[-1,2,-3,-4,2,3,-4,-3,2,1,1,2,2,2]"
12a_1160,"[1,1,2,-1,2,2,3,-2,-2,-4,3,2,-4,-5,4,3,-5]"
12a_1161,"[-1,-2,3,-4,5,3,5,4,-5,4,3,-2,-1,2,3]"
12a_1162,"[1,-2,-3,-4,1,3,-4,2,2,2,2,2,-3,2]"
12a_1163,"[-1,-2,3,4,5,5,4,-5,4,-3,4,-2,-1,2,3]"
12a_1164,"[-1,2,3,4,-1,4,4,-3,4,-2,4,4,3,-2]"
12a_1165,"[1,-2,3,-4,-5,1,3,3,3,4,-5,-4,2,-3,2]"
12a_1166,"[1,-2,3,-4,-5,-6,1,3,5,-6,2,4,-5,4,-3,2]"
12a_1167,"[-1,2,-3,4,-1,-2,-2,3,-2,3,-2,3,3,4]"
12a_1168,"[1,-2,1,1,-2,-2,-2,1,1,-2,-2,-2]"
12a_1169,"[-1,2,3,-1,3,-2,3,-2,-2,-2,3,3,-2]"
12a_1170,"[-1,2,-1,-2,3,-2,3,3,-2,-2,-2,3,3]"
12a_1171,"[-1,2,-1,-2,3,-2,3,-4,-3,4,-3,-2,3,4,3,3]"
12a_1172,"[1,1,-2,1,1,-2,-2,3,-2,1,-2,-3,-3]"
12a_1173,"[1,2,-3,2,3,3,-4,-5,3,-4,2,1,-2,3,-4,5,-4]"
12a_1174,"[1,-2,1,2,-3,2,2,-3,2,2,-3,-3,-3]"
12a_1175,"[-1,2,2,3,-1,3,-1,2,-1,2,-3,2,2]"
12a_1176,"[1,-2,1,1,-2,-2,-2,-2,-2,1,1,-2]"
12a_1177,"[-1,2,-1,-2,-2,3,3,-2,3,-2,3,3,-2]"
12a_1178,"[1,1,-2,-2,-2,3,1,1,-2,1,-2,-3,-3]"
12a_1179,"[-1,2,-3,4,-1,4,-3,4,-3,-2,4,4,3,-2]"
12a_1180,"[1,-2,1,2,-3,2,2,-3,-3,-3,2,2,-3]"
12a_1181,"[1,-2,1,2,-3,-4,2,2,3,-4,-3,2,2,-3]"
12a_1182,"[-1,-1,-1,2,2,3,3,2,-1,2,-3,2,2]"
12a_1183,"[-1,2,2,3,-4,-3,2,2,1,1,2,-3,2,-4]"
12a_1184,"[-1,2,-1,2,-3,2,-1,2,2,2,2,3,3]"
12a_1185,"[1,-2,-3,4,1,-3,4,2,2,3,-4,3,-2,-3,2,4]"
12a_1186,"[-1,2,-1,2,-3,2,-1,2,2,3,3,2,2]"
12a_1187,"[1,-2,-3,1,-3,-2,-2,1,-2,3,-2,1,-2]"
12a_1188,"[1,2,-3,4,-3,4,-2,1,-2,1,-3,-2,4,-3]"
12a_1189,"[-1,-2,3,-2,3,-2,-4,3,1,3,1,2,-3,2,4,4]"
12a_1190,"[-1,2,3,-4,-1,2,2,3,-4,3,-2,3,-4,3]"
12a_1191,"[1,-2,-2,1,-2,1,-2,1,-2,-2,-2,-2]"
12a_1192,"[1,-2,1,-2,-2,-3,1,-3,-2,3,-2,1,-2]"
12a_1193,"[1,-2,1,-2,1,-2,3,-2,1,-2,-3,-3,-2]"
12a_1194,"[1,-2,1,2,-3,-3,2,-3,2,-3,2,-3,-3]"
12a_1195,"[1,-2,-3,1,2,2,-3,2,-3,-4,2,2,3,-4]"
12a_1196,"[-1,2,3,-1,3,2,-1,2,-3,-1,2,-1,2]"
12a_1197,"[-1,-1,-1,2,3,3,2,-1,2,-3,2,-1,2]"
12a_1198,"[-1,2,-1,-2,3,-2,3,4,4,3,-2,3,-4,3]"
12a_1199,"[1,-2,-2,1,-2,1,1,1,-2,1,-2,-2]"
12a_1200,"[1,-2,-3,1,2,-3,-3,2,-3,-3,2,-3,2]"
12a_1201,"[-1,2,-1,-1,-1,2,-3,2,-1,2,2,3,3]"
12a_1202,"[-1,2,-1,2,-3,-2,4,-3,-2,5,4,-3,4,-5,6,-5,4,6]"
12a_1203,"[1,-2,-2,-2,1,1,-2,1,1,-2,-2,-2]"
12a_1204,"[-1,2,-1,-2,3,-2,-2,-2,3,3,-2,3,3]"
12a_1205,"[-1,2,-1,-2,3,-2,3,-4,2,3,-4,-2,3,-2,3,3]"
12a_1206,"[-1,2,2,3,-4,3,2,-4,2,1,1,2,-3,4,2,-3]"
12a_1207,"[-1,2,3,3,2,-1,2,-3,2,2,2,-1,2]"
12a_1208,"[-1,-2,3,-2,3,-2,3,4,1,-3,1,4,3,2,-3,2]"
12a_1209,"[-1,-1,-1,2,-1,2,-1,2,-1,2,2,2]"
12a_1210,"[1,-2,1,-2,-2,-2,1,-2,1,-2,-2,-2]"
12a_1211,"[-1,2,-1,2,-1,2,-1,2,2,-1,-1,2]"
12a_1212,"[1,-2,1,-2,1,-2,1,-2,1,1,1,-2]"
12a_1213,"[1,-2,-3,1,2,-3,2,-3,2,-3,2,-3,2]"
12a_1214,"[1,1,1,1,1,-2,1,1,1,1,1,-2]"
12a_1215,"[1,1,1,-2,1,-2,-2,1,1,1,1,-2]"
12a_1216,"[-1,-1,-1,2,-1,2,-1,-3,2,-1,2,3,3]"
12a_1217,"[-1,2,-1,-2,3,-2,3,4,-2,4,3,-2,3,-4]"
12a_1218,"[-1,2,-1,2,2,2,2,-1,-1,-1,-1,2]"
12a_1219,"[1,1,1,-2,1,-2,-2,1,-2,-2,-2,-2]"
12a_1220,"[1,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2]"
12a_1221,"[1,1,1,-2,1,-2,1,1,-2,1,-2,-2]"
12a_1222,"[1,-2,1,-2,1,-2,1,1,-2,-2,-2,1]"
12a_1223,"[1,1,1,-2,1,1,1,-2,-2,1,1,-2]"
12a_1224,"[1,-2,-3,1,-3,2,2,-3,2,2,2,-3,2]"
12a_1225,"[-1,2,-1,2,2,-1,-1,2,2,-1,-1,2]"
12a_1226,"[1,1,1,-2,-2,-2,1,-2,-2,1,-2,-2]"
12a_1227,"[1,-2,1,-2,1,1,-2,-2,-2,1,-2,-2]"
12a_1228,"[-1,2,3,-1,3,-2,3,-2,3,-2,-2,3,-2]"
12a_1229,"[-1,2,-1,2,2,-1,-1,2,-1,2,2,-1]"
12a_1230,"[1,-2,1,-2,1,1,-2,-2,1,1,-2,1]"
12a_1231,"[1,-2,1,-2,1,-2,-2,-2,1,1,-2,1]"
12a_1232,"[-1,2,3,-1,3,-2,3,3,-2,3,-2,3,-2]"
12a_1233,"[1,1,1,-2,1,1,1,1,1,-2,-2,-2]"
12a_1234,"[1,-2,1,2,2,-3,-3,-3,2,2,2,-3,2]"
12a_1235,"[1,-2,1,-2,-2,1,1,1,1,-2,-2,-2]"
12a_1236,"[1,-2,1,2,2,-3,-3,-3,2,-3,2,-3,-3]"
12a_1237,"[1,-2,1,-2,1,3,1,-2,1,-2,-2,-3,-3]"
12a_1238,"[1,-2,1,-2,1,1,1,1,-2,-2,-2,1]"
12a_1239,"[-1,-1,2,2,-1,2,3,-1,3,2,-3,2,-1]"
12a_1240,"[-1,2,3,-1,3,3,3,-2,3,-2,3,3,-2]"
12a_1241,"[-1,2,-3,-4,3,-4,2,2,-3,2,-3,1,1,2]"
12a_1242,"[-1,2,3,-1,3,3,3,3,-2,3,3,3,-2]"
12a_1243,"[1,-2,1,2,2,-3,-4,3,-4,2,2,2,-3,2]"
12a_1244,"[-1,2,3,-1,3,3,3,-2,-2,3,-2,3,-2]"
12a_1245,"[1,-2,1,2,2,-3,-4,3,-4,2,-3,2,-3,-3]"
12a_1246,"[1,1,1,-2,1,1,-2,-2,-2,1,1,-2]"
12a_1247,"[-1,2,3,-1,3,-2,3,3,3,-2,3,3,-2]"
12a_1248,"[1,-2,1,-2,1,-2,-2,1,-2,1,-2,-2]"
12a_1249,"[-1,2,-1,2,-1,2,2,-1,2,-1,-1,2]"
12a_1250,"[1,1,-2,-2,1,-2,1,-2,-2,1,1,-2]"
12a_1251,"[-1,2,-3,2,-3,1,4,1,2,-3,2,-3,-4,-4]"
12a_1252,"[-1,2,2,-3,-1,-1,2,-1,2,2,3,3,2]"
12a_1253,"[1,-2,-2,1,1,-2,1,-2,-2,1,-2,-2]"
12a_1254,"[-1,2,-1,-1,-1,2,2,2,-1,2,2,-1]"
12a_1255,"[1,-2,1,1,1,-2,1,-2,1,1,-2,1]"
12a_1256,"[1,-2,-3,1,-3,-3,2,-3,-3,2,2,-3,2]"
12a_1257,"[1,-2,-3,1,2,2,-3,2,2,-3,2,-3,2]"
12a_1258,"[1,1,-2,-2,1,-2,1,1,1,-2,-2,-2]"
12a_1259,"[1,-2,-3,1,-3,-3,2,2,-3,-3,2,-3,2]"
12a_1260,"[-1,2,-1,-1,-1,2,2,-1,-1,2,2,2]"
12a_1261,"[-1,-1,-1,2,2,-3,2,-1,2,2,3,3,2]"
12a_1262,"[1,-2,-3,1,-3,2,2,-3,-3,-3,2,-3,2]"
12a_1263,"[1,-2,1,2,-3,2,-3,-4,-4,-3,2,-3,-3,4]"
12a_1264,"[-1,2,3,-1,3,3,-2,3,-2,-2,3,3,-2]"
12a_1265,"[1,-2,-3,-4,1,3,-4,2,2,-3,-3,2,-3,2]"
12a_1266,"[-1,2,3,-1,3,-4,3,-2,3,3,4,4,3,-2]"
12a_1267,"[-1,2,3,-1,3,-2,-2,3,4,-3,4,-2,3,-2]"
12a_1268,"[1,1,-2,-2,-3,1,-3,-2,1,-2,3,-2,1]"
12a_1269,"[-1,2,3,4,-1,-3,4,-2,3,3,-2,-2,3,-2]"
12a_1270,"[-1,2,2,-1,2,-3,-1,2,-1,2,2,3,3]"
12a_1271,"[1,-2,-3,1,-3,4,2,-3,2,-3,-4,-4,-3,2]"
12a_1272,"[-1,-1,-1,2,-1,2,-3,2,-1,2,2,3,3]"
12a_1273,"[-1,2,-1,-1,-1,-1,-1,2,2,2,2,2]"
12a_1274,"[-1,-1,-1,-1,-1,2,3,3,2,-3,2,-1,2]"
12a_1275,"[-1,2,-3,2,-3,-3,-4,3,-4,-3,2,1,1,2]"
12a_1276,"[1,-2,-3,1,-3,-3,-3,-3,2,2,2,-3,2]"
12a_1277,"[1,-2,-3,1,-3,-3,-4,3,-4,2,2,2,-3,2]"
12a_1278,"[1,-2,3,-4,1,3,-4,2,-4,-4,-4,-4,-3,2]"
12a_1279,"[1,2,3,-4,-5,-5,-4,5,-4,3,-4,2,1,-2,-3]"
12a_1280,"[-1,2,3,-1,3,3,-2,3,-2,4,-2,-2,-3,4]"
12a_1281,"[-1,2,3,4,-1,-3,4,-2,4,-2,4,-2,3,-2]"
12a_1282,"[-1,2,3,4,5,-1,-3,-4,5,4,-2,-2,-2,3,-2]"
12a_1283,"[1,-2,-2,-2,1,1,1,1,1,-2,-2,-2]"
12a_1284,"[1,-2,1,2,2,-3,-3,-3,2,-3,-3,-3,2]"
12a_1285,"[1,-2,-3,1,-3,-3,2,2,2,-3,-3,-3,2]"
12a_1286,"[1,-2,3,-4,1,-4,-4,3,-4,2,-4,-4,-3,2]"
12a_1287,"[-1,2,-3,4,5,6,-1,-3,-5,6,-2,-4,5,4,3,-2]"
12a_1288,"[-1,-1,-1,2,2,2,-1,-1,-1,2,2,2]"
12n_1,"[1,-2,-2,3,-4,1,1,2,2,3,-2,-4]"
12n_2,"[-1,2,-1,2,3,3,-4,2,2,3,-4,-4]"
12n_3,"[-1,2,-1,2,-3,-3,4,-2,-2,-3,4,4]"
